date,country,campaign_name,adset_name,cost,impressions,clicks 
2018-10-15,COUNTRY 1,CAMPAIGN 1,Adset 6,1.08,1623,5
2018-10-15,COUNTRY 2,CAMPAIGN 2,Adset 2,0.95,1193,2
2018-10-15,COUNTRY 3,CAMPAIGN 3,Adset 3,4.39,3078,29
2018-04-21,COUNTRY 4,CAMPAIGN 4,Adset 4,1.43,281,3
2018-06-19,COUNTRY 2,CAMPAIGN 2,Adset 2,1.73,745,1
2018-08-16,COUNTRY 1,CAMPAIGN 1,Adset 6,4.05,4259,
2018-08-14,COUNTRY 1,CAMPAIGN 1,Adset 1,15.76,18438,90
2018-01-02,COUNTRY 4,CAMPAIGN 4,Adset 6,4.55,1149,2
2017-12-01,COUNTRY 1,CAMPAIGN 1,Adset 1,29.38,117295,42
2018-09-10,COUNTRY 1,CAMPAIGN 1,Adset 6,3.47,1702,3
2018-08-19,COUNTRY 2,CAMPAIGN 2,Adset 2,0.5,527,6
2017-12-22,COUNTRY 1,CAMPAIGN 1,Adset 1,13.16,6335,45
2018-07-25,COUNTRY 2,CAMPAIGN 2,Adset 2,0.96,636,2
2018-03-27,COUNTRY 4,CAMPAIGN 4,Adset 4,0.23,138,3
2018-03-28,COUNTRY 1,CAMPAIGN 1,Adset 1,2.06,6190,55
2017-12-21,COUNTRY 4,CAMPAIGN 4,Adset 4,0.1,90,
2018-09-10,COUNTRY 2,CAMPAIGN 2,Adset 2,0.02,28,
2018-06-29,COUNTRY 3,CAMPAIGN 3,Adset 3,2.49,2051,8
2018-04-18,COUNTRY 1,CAMPAIGN 1,Adset 1,3.98,2882,21
2018-05-26,COUNTRY 2,CAMPAIGN 2,Adset 2,0.11,62,
2017-12-16,COUNTRY 4,CAMPAIGN 4,Adset 4,0.26,112,
2018-04-11,COUNTRY 6,CAMPAIGN 6,Adset 6,59.71,98346,72
2018-05-12,COUNTRY 2,CAMPAIGN 2,Adset 2,0.84,303,
2018-08-12,COUNTRY 3,CAMPAIGN 3,Adset 3,100.05,67034,626
2018-05-22,COUNTRY 2,CAMPAIGN 2,Adset 2,2.04,1565,4
2018-08-10,COUNTRY 6,CAMPAIGN 6,Adset 6,39.32,46995,97
2018-06-25,COUNTRY 2,CAMPAIGN 2,Adset 2,1.68,786,5
2018-03-19,COUNTRY 4,CAMPAIGN 4,Adset 4,0,11,
2018-04-27,COUNTRY 2,CAMPAIGN 2,Adset 2,1.69,735,2
2018-04-21,COUNTRY 6,CAMPAIGN 6,Adset 6,8.25,7437,
2018-09-17,COUNTRY 4,CAMPAIGN 4,Adset 4,0.04,28,
2018-09-17,COUNTRY 3,CAMPAIGN 3,Adset 3,4.01,2544,22
2018-09-17,COUNTRY 1,CAMPAIGN 1,Adset 6,11.03,16925,3
2018-09-17,COUNTRY 2,CAMPAIGN 2,Adset 2,1.78,1133,8
2018-09-18,COUNTRY 2,CAMPAIGN 2,Adset 2,5.68,3933,28
2018-09-18,COUNTRY 1,CAMPAIGN 1,Adset 6,9.08,14049,53
2018-09-18,COUNTRY 1,CAMPAIGN 1,Adset 1,0.04,42,
2018-09-18,COUNTRY 4,CAMPAIGN 4,Adset 4,8.66,2846,14
2018-09-19,COUNTRY 1,CAMPAIGN 1,Adset 6,0.05,84,
2018-09-19,COUNTRY 2,CAMPAIGN 2,Adset 2,0,28,
2018-09-19,COUNTRY 2,CAMPAIGN 2,Adset 2,0.75,492,2
2018-09-20,COUNTRY 1,CAMPAIGN 1,Adset 6,7.52,10133,
2018-09-20,COUNTRY 2,CAMPAIGN 2,Adset 2,1.93,1195,1
2018-09-20,COUNTRY 2,CAMPAIGN 2,Adset 2,0.12,252,2
2018-09-21,COUNTRY 1,CAMPAIGN 1,Adset 6,4.6,3400,
2018-09-21,COUNTRY 2,CAMPAIGN 2,Adset 2,0.58,368,
2018-09-21,COUNTRY 2,CAMPAIGN 2,Adset 2,0.02,35,
2018-09-22,COUNTRY 2,CAMPAIGN 2,Adset 2,0.59,420,
2018-09-22,COUNTRY 4,CAMPAIGN 4,Adset 4,0.28,167,
2018-09-22,COUNTRY 1,CAMPAIGN 1,Adset 6,14.92,31590,1
2018-09-23,COUNTRY 1,CAMPAIGN 1,Adset 6,1.57,458,4
2018-09-23,COUNTRY 2,CAMPAIGN 2,Adset 2,109.36,58564,343
2018-09-23,COUNTRY 3,CAMPAIGN 3,Adset 3,0.18,70,
2018-09-27,COUNTRY 3,CAMPAIGN 3,Adset 3,3.27,3151,11
2018-09-26,COUNTRY 1,CAMPAIGN 1,Adset 6,12.93,24117,125
2018-09-25,COUNTRY 2,CAMPAIGN 2,Adset 2,3.86,969,5
2018-10-02,COUNTRY 2,CAMPAIGN 2,Adset 2,1.02,1338,12
2018-09-24,COUNTRY 2,CAMPAIGN 2,Adset 2,0.07,87,
2018-10-03,COUNTRY 1,CAMPAIGN 1,Adset 1,0.02,126,
2018-10-03,COUNTRY 2,CAMPAIGN 2,Adset 2,34.11,31869,892
2018-09-26,COUNTRY 2,CAMPAIGN 2,Adset 2,0.03,30,
2018-09-26,COUNTRY 1,CAMPAIGN 1,Adset 1,0.06,188,2
2018-09-25,COUNTRY 1,CAMPAIGN 1,Adset 6,0.79,916,
2018-10-01,COUNTRY 1,CAMPAIGN 1,Adset 6,5.28,5009,23
2018-09-24,COUNTRY 4,CAMPAIGN 4,Adset 4,3.95,1425,4
2018-09-24,COUNTRY 2,CAMPAIGN 2,Adset 2,1.27,793,
2018-10-03,COUNTRY 1,CAMPAIGN 1,Adset 6,12.79,21966,
2018-09-25,COUNTRY 2,CAMPAIGN 2,Adset 2,0.44,535,3
2018-09-27,COUNTRY 2,CAMPAIGN 2,Adset 2,29.45,18135,74
2018-09-29,COUNTRY 3,CAMPAIGN 3,Adset 3,23.32,22280,38
2018-09-28,COUNTRY 2,CAMPAIGN 2,Adset 2,0.08,52,2
2018-09-28,COUNTRY 3,CAMPAIGN 3,Adset 3,0.49,204,2
2018-09-30,COUNTRY 4,CAMPAIGN 4,Adset 4,12.62,3767,26
2018-09-27,COUNTRY 1,CAMPAIGN 1,Adset 6,1.14,526,2
2018-09-30,COUNTRY 2,CAMPAIGN 2,Adset 2,0.97,183,1
2018-10-01,COUNTRY 2,CAMPAIGN 2,Adset 2,0.65,621,
2018-09-30,COUNTRY 2,CAMPAIGN 2,Adset 2,12.79,8814,55
2018-09-29,COUNTRY 2,CAMPAIGN 2,Adset 2,0.21,92,3
2018-09-29,COUNTRY 1,CAMPAIGN 1,Adset 6,0.7,452,
2018-09-28,COUNTRY 1,CAMPAIGN 1,Adset 6,1.18,698,2
2018-10-02,COUNTRY 2,CAMPAIGN 2,Adset 2,7.87,2607,13
2018-10-04,COUNTRY 2,CAMPAIGN 2,Adset 2,0.73,642,
2018-10-04,COUNTRY 3,CAMPAIGN 3,Adset 3,75.82,53415,235
2018-10-04,COUNTRY 2,CAMPAIGN 2,Adset 2,0.31,295,1
2018-10-05,COUNTRY 2,CAMPAIGN 2,Adset 2,1.26,1069,4
2018-10-05,COUNTRY 6,CAMPAIGN 6,Adset 6,5.27,21249,26
2018-10-05,COUNTRY 2,CAMPAIGN 2,Adset 2,6.22,2733,5
2018-10-05,COUNTRY 2,CAMPAIGN 2,Adset 2,0.13,137,
2018-10-05,COUNTRY 6,CAMPAIGN 6,Adset 6,15.55,1702,
2018-10-06,COUNTRY 1,CAMPAIGN 1,Adset 6,12.06,82812,1
2018-10-06,COUNTRY 2,CAMPAIGN 2,Adset 2,2.76,2471,7
2018-10-06,COUNTRY 3,CAMPAIGN 3,Adset 3,121.55,114774,588
2018-10-07,COUNTRY 1,CAMPAIGN 1,Adset 6,4.18,27802,3
2018-10-07,COUNTRY 1,CAMPAIGN 1,Adset 1,0,47,
2018-10-07,COUNTRY 2,CAMPAIGN 2,Adset 2,4.68,3111,37
2018-10-12,COUNTRY 1,CAMPAIGN 1,Adset 1,0.41,517,3
2018-10-13,COUNTRY 2,CAMPAIGN 2,Adset 2,0.4,349,
2018-10-14,COUNTRY 1,CAMPAIGN 1,Adset 6,1.1,2060,7
2018-10-13,COUNTRY 1,CAMPAIGN 1,Adset 6,8.83,15811,38
2018-10-11,COUNTRY 1,CAMPAIGN 1,Adset 6,1.36,2238,8
2018-10-13,COUNTRY 3,CAMPAIGN 3,Adset 3,7.08,3139,20
2018-10-12,COUNTRY 1,CAMPAIGN 1,Adset 6,12.66,23539,
2018-10-10,COUNTRY 2,CAMPAIGN 2,Adset 2,0,1,
2018-10-11,COUNTRY 2,CAMPAIGN 2,Adset 2,0,3,
2018-10-10,COUNTRY 1,CAMPAIGN 1,Adset 6,3.94,8670,64
2018-10-09,COUNTRY 6,CAMPAIGN 6,Adset 6,2.7,10969,40
2018-10-12,COUNTRY 2,CAMPAIGN 2,Adset 2,0.02,21,
2018-10-10,COUNTRY 2,CAMPAIGN 2,Adset 2,2.35,1014,4
2018-10-09,COUNTRY 6,CAMPAIGN 6,Adset 6,111.07,201389,
2018-10-11,COUNTRY 2,CAMPAIGN 2,Adset 2,2.77,932,1
2018-10-14,COUNTRY 3,CAMPAIGN 3,Adset 3,52.41,39573,285
2018-10-08,COUNTRY 2,CAMPAIGN 2,Adset 2,0,5,
2018-10-08,COUNTRY 1,CAMPAIGN 1,Adset 1,12.04,17674,151
2018-10-09,COUNTRY 2,CAMPAIGN 2,Adset 2,0.24,375,2
2018-10-08,COUNTRY 1,CAMPAIGN 1,Adset 6,0.2,204,
2018-10-09,COUNTRY 3,CAMPAIGN 3,Adset 3,53.1,40060,174
2018-10-15,COUNTRY 2,CAMPAIGN 2,Adset 2,0.03,16,
2018-10-15,COUNTRY 1,CAMPAIGN 1,Adset 1,14.13,14938,84
2018-10-15,COUNTRY 1,CAMPAIGN 1,Adset 6,4.57,5690,
2018-04-18,COUNTRY 4,CAMPAIGN 4,Adset 4,0,1,
2018-09-03,COUNTRY 4,CAMPAIGN 4,Adset 4,5.08,1802,4
2018-08-01,COUNTRY 2,CAMPAIGN 2,Adset 2,6.3,3195,16
2018-08-28,COUNTRY 2,CAMPAIGN 2,Adset 2,1.19,551,2
2018-08-17,COUNTRY 1,CAMPAIGN 1,Adset 6,1.23,538,1
2018-01-28,COUNTRY 4,CAMPAIGN 4,Adset 4,0.06,181,
2018-05-31,COUNTRY 2,CAMPAIGN 2,Adset 2,4.67,1663,9
2018-02-20,COUNTRY 3,CAMPAIGN 3,Adset 3,3.58,1425,2
2018-03-08,COUNTRY 4,CAMPAIGN 4,Adset 4,0.14,152,1
2018-04-01,COUNTRY 6,CAMPAIGN 6,Adset 6,25.61,36525,64
2018-05-04,COUNTRY 1,CAMPAIGN 1,Adset 1,7.54,4598,32
2018-03-15,COUNTRY 4,CAMPAIGN 4,Adset 4,5.78,1328,17
2018-05-20,COUNTRY 2,CAMPAIGN 2,Adset 2,3.8,1273,5
2018-05-25,COUNTRY 3,CAMPAIGN 3,Adset 3,1.16,1484,2
2018-03-26,COUNTRY 2,CAMPAIGN 2,Adset 2,0.28,189,
2018-09-02,COUNTRY 2,CAMPAIGN 2,Adset 2,10.94,2002,5
2018-01-16,COUNTRY 1,CAMPAIGN 1,Adset 1,1.99,3087,18
2018-06-10,COUNTRY 1,CAMPAIGN 1,Adset 1,5.36,4569,23
2018-06-12,COUNTRY 1,CAMPAIGN 1,Adset 6,18.79,16839,64
2018-05-17,COUNTRY 1,CAMPAIGN 1,Adset 6,7.44,6169,14
2018-03-27,COUNTRY 4,CAMPAIGN 4,Adset 4,0.23,60,
2018-03-27,COUNTRY 6,CAMPAIGN 6,Adset 6,10.41,10551,4
2018-02-06,COUNTRY 1,CAMPAIGN 1,Adset 6,3.65,1439,2
2018-04-01,COUNTRY 1,CAMPAIGN 1,Adset 6,2.32,1192,7
2018-07-12,COUNTRY 1,CAMPAIGN 1,Adset 6,16.57,18116,
2018-05-12,COUNTRY 6,CAMPAIGN 6,Adset 6,22.93,5398,8
2018-05-28,COUNTRY 2,CAMPAIGN 2,Adset 2,0.65,327,1
2018-09-17,COUNTRY 1,CAMPAIGN 1,Adset 6,7.16,3232,5
2018-09-17,COUNTRY 2,CAMPAIGN 2,Adset 2,0.06,35,1
2018-09-17,COUNTRY 6,CAMPAIGN 6,Adset 6,7.59,8259,8
2018-09-17,COUNTRY 2,CAMPAIGN 2,Adset 2,7.23,2653,7
2018-09-18,COUNTRY 2,CAMPAIGN 2,Adset 2,0.3,200,7
2018-09-18,COUNTRY 1,CAMPAIGN 1,Adset 6,3.26,4319,13
2018-09-18,COUNTRY 2,CAMPAIGN 2,Adset 2,0.66,301,
2018-09-19,COUNTRY 6,CAMPAIGN 6,Adset 6,5.64,943,
2018-09-19,COUNTRY 2,CAMPAIGN 2,Adset 2,1.71,1470,9
2018-09-19,COUNTRY 6,CAMPAIGN 6,Adset 6,99.68,21323,
2018-09-19,COUNTRY 3,CAMPAIGN 3,Adset 3,2.45,1542,8
2018-09-20,COUNTRY 4,CAMPAIGN 4,Adset 4,0.08,50,
2018-09-20,COUNTRY 3,CAMPAIGN 3,Adset 3,2.46,2412,9
2018-09-20,COUNTRY 2,CAMPAIGN 2,Adset 2,4.59,3290,27
2018-09-20,COUNTRY 1,CAMPAIGN 1,Adset 6,15.14,53199,6
2018-09-21,COUNTRY 3,CAMPAIGN 3,Adset 3,13.47,10700,33
2018-09-21,COUNTRY 2,CAMPAIGN 2,Adset 2,107.79,59122,293
2018-09-21,COUNTRY 1,CAMPAIGN 1,Adset 6,15.5,53585,11
2018-09-21,COUNTRY 4,CAMPAIGN 4,Adset 4,0.06,73,
2018-09-22,COUNTRY 2,CAMPAIGN 2,Adset 2,0,3,
2018-09-22,COUNTRY 3,CAMPAIGN 3,Adset 3,24.8,58873,55
2018-09-22,COUNTRY 1,CAMPAIGN 1,Adset 6,2.61,4302,5
2018-09-23,COUNTRY 2,CAMPAIGN 2,Adset 2,9.42,5327,23
2018-09-23,COUNTRY 1,CAMPAIGN 1,Adset 1,0.1,313,2
2018-09-23,COUNTRY 1,CAMPAIGN 1,Adset 6,5,5843,
2018-09-30,COUNTRY 2,CAMPAIGN 2,Adset 2,13.96,4863,22
2018-10-02,COUNTRY 2,CAMPAIGN 2,Adset 2,1.22,1071,1
2018-09-28,COUNTRY 1,CAMPAIGN 1,Adset 6,2.39,2650,
2018-09-28,COUNTRY 1,CAMPAIGN 1,Adset 1,8.98,10157,50
2018-09-24,COUNTRY 1,CAMPAIGN 1,Adset 6,7.39,9208,49
2018-10-02,COUNTRY 1,CAMPAIGN 1,Adset 6,3.22,2240,6
2018-10-03,COUNTRY 2,CAMPAIGN 2,Adset 2,0.93,1127,6
2018-09-30,COUNTRY 1,CAMPAIGN 1,Adset 6,17.08,22659,81
2018-10-01,COUNTRY 6,CAMPAIGN 6,Adset 6,22.48,7784,11
2018-10-01,COUNTRY 3,CAMPAIGN 3,Adset 3,15.89,21106,89
2018-09-24,COUNTRY 3,CAMPAIGN 3,Adset 3,8.31,6806,32
2018-09-25,COUNTRY 2,CAMPAIGN 2,Adset 2,7.28,6034,62
2018-09-26,COUNTRY 4,CAMPAIGN 4,Adset 4,4.07,1651,6
2018-09-25,COUNTRY 4,CAMPAIGN 4,Adset 4,0.02,50,
2018-09-24,COUNTRY 2,CAMPAIGN 2,Adset 2,0.59,438,3
2018-09-25,COUNTRY 3,CAMPAIGN 3,Adset 3,2.39,5950,7
2018-09-27,COUNTRY 2,CAMPAIGN 2,Adset 2,0.02,13,1
2018-09-26,COUNTRY 2,CAMPAIGN 2,Adset 2,0.72,251,
2018-09-27,COUNTRY 2,CAMPAIGN 2,Adset 2,1.9,428,2
2018-09-27,COUNTRY 1,CAMPAIGN 1,Adset 6,8.68,9970,
2018-10-01,COUNTRY 2,CAMPAIGN 2,Adset 2,0.49,606,3
2018-09-29,COUNTRY 2,CAMPAIGN 2,Adset 2,1.43,427,2
2018-09-25,COUNTRY 2,CAMPAIGN 2,Adset 2,4.77,1741,1
2018-10-03,COUNTRY 2,CAMPAIGN 2,Adset 2,1.19,441,1
2018-09-26,COUNTRY 2,CAMPAIGN 2,Adset 2,0.18,157,
2018-09-28,COUNTRY 2,CAMPAIGN 2,Adset 2,0.36,440,4
2018-09-29,COUNTRY 2,CAMPAIGN 2,Adset 2,0.11,71,
2018-10-04,COUNTRY 2,CAMPAIGN 2,Adset 2,0.02,26,
2018-10-04,COUNTRY 1,CAMPAIGN 1,Adset 6,12.5,4465,27
2018-10-04,COUNTRY 2,CAMPAIGN 2,Adset 2,3.06,542,
2018-10-05,COUNTRY 1,CAMPAIGN 1,Adset 1,0.02,168,
2017-12-06,COUNTRY 4,CAMPAIGN 4,Adset 4,0.13,53,
2018-07-28,COUNTRY 2,CAMPAIGN 2,Adset 2,1.51,777,2
2018-03-17,COUNTRY 4,CAMPAIGN 4,Adset 4,0.06,79,
2018-03-27,COUNTRY 4,CAMPAIGN 4,Adset 4,0.11,49,
2018-08-02,COUNTRY 1,CAMPAIGN 1,Adset 1,11.12,14471,80
2018-08-28,COUNTRY 2,CAMPAIGN 2,Adset 2,0.19,117,
2018-05-26,COUNTRY 1,CAMPAIGN 1,Adset 6,19.92,27377,36
2017-12-28,COUNTRY 4,CAMPAIGN 4,Adset 6,0,1,
2018-01-02,COUNTRY 4,CAMPAIGN 4,Adset 6,2.78,383,2
2018-03-26,COUNTRY 2,CAMPAIGN 2,Adset 2,0.1,28,
2018-05-19,COUNTRY 1,CAMPAIGN 1,Adset 1,0.1,512,4
2018-01-08,COUNTRY 4,CAMPAIGN 4,Adset 4,0.05,22,
2018-09-03,COUNTRY 4,CAMPAIGN 4,Adset 4,28.43,7280,16
2018-05-26,COUNTRY 3,CAMPAIGN 3,Adset 3,4.97,4106,23
2018-03-16,COUNTRY 4,CAMPAIGN 4,Adset 4,0.02,22,
2018-07-31,COUNTRY 1,CAMPAIGN 1,Adset 1,3.38,2829,4
2018-01-14,COUNTRY 2,CAMPAIGN 2,Adset 2,3.64,2450,18
2018-07-14,COUNTRY 2,CAMPAIGN 2,Adset 2,0.19,137,
2018-07-31,COUNTRY 4,CAMPAIGN 4,Adset 4,0.06,40,
2018-06-18,COUNTRY 2,CAMPAIGN 2,Adset 2,14.42,8507,176
2018-07-12,COUNTRY 3,CAMPAIGN 3,Adset 3,14.3,17765,84
2018-05-21,COUNTRY 1,CAMPAIGN 1,Adset 6,25.76,25656,45
2018-07-11,COUNTRY 1,CAMPAIGN 1,Adset 6,5.7,2211,16
2018-01-06,COUNTRY 4,CAMPAIGN 4,Adset 4,0.01,20,
2018-06-11,COUNTRY 2,CAMPAIGN 2,Adset 2,39.56,23987,317
2018-05-26,COUNTRY 3,CAMPAIGN 3,Adset 3,1.38,1311,15
2018-09-17,COUNTRY 3,CAMPAIGN 3,Adset 3,111.34,74245,448
2018-09-17,COUNTRY 2,CAMPAIGN 2,Adset 2,0.23,271,
2018-09-17,COUNTRY 1,CAMPAIGN 1,Adset 6,21.45,98768,9
2018-09-17,COUNTRY 4,CAMPAIGN 4,Adset 4,6.61,2272,9
2018-09-18,COUNTRY 4,CAMPAIGN 4,Adset 4,0.03,4,
2018-09-18,COUNTRY 1,CAMPAIGN 1,Adset 6,2.44,584,2
2018-09-18,COUNTRY 1,CAMPAIGN 1,Adset 1,0.04,56,
2018-09-18,COUNTRY 2,CAMPAIGN 2,Adset 2,31.42,17957,47
2018-09-19,COUNTRY 2,CAMPAIGN 2,Adset 2,0.29,205,
2018-09-19,COUNTRY 2,CAMPAIGN 2,Adset 2,7.5,5407,24
2018-09-19,COUNTRY 1,CAMPAIGN 1,Adset 6,0.31,497,
2018-09-20,COUNTRY 2,CAMPAIGN 2,Adset 2,0.75,457,1
2018-09-20,COUNTRY 2,CAMPAIGN 2,Adset 2,0.04,42,
2018-09-20,COUNTRY 1,CAMPAIGN 1,Adset 6,0.37,413,
2018-09-21,COUNTRY 1,CAMPAIGN 1,Adset 6,4.86,6274,
2018-09-21,COUNTRY 2,CAMPAIGN 2,Adset 2,1.69,640,1
2018-09-21,COUNTRY 2,CAMPAIGN 2,Adset 2,0.48,480,1
2018-09-22,COUNTRY 1,CAMPAIGN 1,Adset 6,2.05,9886,2
2018-09-22,COUNTRY 4,CAMPAIGN 4,Adset 4,0.43,371,1
2018-09-22,COUNTRY 2,CAMPAIGN 2,Adset 2,2.63,1908,
2018-09-23,COUNTRY 3,CAMPAIGN 3,Adset 3,0.74,339,6
2018-09-23,COUNTRY 2,CAMPAIGN 2,Adset 2,0.38,489,4
2018-09-23,COUNTRY 1,CAMPAIGN 1,Adset 6,4.77,1458,7
2018-09-27,COUNTRY 1,CAMPAIGN 1,Adset 6,3.07,1036,3
2018-09-27,COUNTRY 2,CAMPAIGN 2,Adset 2,0.14,132,
2018-09-25,COUNTRY 1,CAMPAIGN 1,Adset 6,0.86,657,
2018-09-24,COUNTRY 2,CAMPAIGN 2,Adset 2,3.75,2201,3
2018-09-24,COUNTRY 2,CAMPAIGN 2,Adset 2,0.48,456,3
2018-10-03,COUNTRY 2,CAMPAIGN 2,Adset 2,0.35,530,2
2018-09-25,COUNTRY 2,CAMPAIGN 2,Adset 2,3.26,1126,3
2018-10-03,COUNTRY 6,CAMPAIGN 6,Adset 6,11.53,16921,9
2018-09-27,COUNTRY 3,CAMPAIGN 3,Adset 3,2.83,2593,5
2018-09-26,COUNTRY 1,CAMPAIGN 1,Adset 6,0.58,662,
2018-09-26,COUNTRY 2,CAMPAIGN 2,Adset 2,0.02,37,
2018-10-02,COUNTRY 2,CAMPAIGN 2,Adset 2,3.78,5044,40
2018-09-25,COUNTRY 2,CAMPAIGN 2,Adset 2,11.47,11096,104
2018-09-24,COUNTRY 4,CAMPAIGN 4,Adset 4,0.19,119,
2018-09-26,COUNTRY 1,CAMPAIGN 1,Adset 1,16.04,19024,62
2018-09-28,COUNTRY 3,CAMPAIGN 3,Adset 3,54.48,28097,212
2018-09-29,COUNTRY 1,CAMPAIGN 1,Adset 6,1.27,1563,
2018-09-29,COUNTRY 1,CAMPAIGN 1,Adset 1,7.69,8598,60
2018-09-28,COUNTRY 1,CAMPAIGN 1,Adset 6,6.12,2573,1
2018-10-01,COUNTRY 1,CAMPAIGN 1,Adset 6,3.35,2782,13
2018-09-28,COUNTRY 2,CAMPAIGN 2,Adset 2,0,2,
2018-09-30,COUNTRY 6,CAMPAIGN 6,Adset 6,15.76,60686,187
2018-10-02,COUNTRY 2,CAMPAIGN 2,Adset 2,3.12,1213,
2018-10-01,COUNTRY 2,CAMPAIGN 2,Adset 2,1.41,1321,1
2018-09-30,COUNTRY 2,CAMPAIGN 2,Adset 2,5.43,1637,1
2018-09-30,COUNTRY 2,CAMPAIGN 2,Adset 2,0.46,381,
2018-09-29,COUNTRY 2,CAMPAIGN 2,Adset 2,20.21,15912,364
2018-10-03,COUNTRY 1,CAMPAIGN 1,Adset 1,143.91,171205,1345
2018-10-04,COUNTRY 2,CAMPAIGN 2,Adset 2,0.02,29,
2018-10-04,COUNTRY 2,CAMPAIGN 2,Adset 2,19.57,12919,134
2018-10-04,COUNTRY 3,CAMPAIGN 3,Adset 3,6.44,5020,40
2018-10-05,COUNTRY 6,CAMPAIGN 6,Adset 6,8.61,2408,
2018-10-05,COUNTRY 2,CAMPAIGN 2,Adset 2,0.89,743,2
2018-10-05,COUNTRY 2,CAMPAIGN 2,Adset 2,0,3,
2018-10-02,COUNTRY 2,CAMPAIGN 2,Adset 2,7.95,3718,10
2018-10-04,COUNTRY 2,CAMPAIGN 2,Adset 2,1.13,1166,3
2018-10-04,COUNTRY 1,CAMPAIGN 1,Adset 1,0.46,1098,3
2018-10-04,COUNTRY 6,CAMPAIGN 6,Adset 6,99.91,28763,
2018-10-05,COUNTRY 3,CAMPAIGN 3,Adset 3,0.76,818,5
2018-10-05,COUNTRY 1,CAMPAIGN 1,Adset 6,2.94,27371,1
2018-10-05,COUNTRY 2,CAMPAIGN 2,Adset 2,6.72,5417,18
2018-10-06,COUNTRY 2,CAMPAIGN 2,Adset 2,0.19,41,
2018-10-06,COUNTRY 2,CAMPAIGN 2,Adset 2,0.13,125,
2018-10-06,COUNTRY 1,CAMPAIGN 1,Adset 6,0.52,1151,6
2018-10-07,COUNTRY 2,CAMPAIGN 2,Adset 2,2.12,593,
2018-10-07,COUNTRY 1,CAMPAIGN 1,Adset 6,2.5,3606,8
2018-10-07,COUNTRY 2,CAMPAIGN 2,Adset 2,0,7,
2018-10-14,COUNTRY 1,CAMPAIGN 1,Adset 6,0.35,114,
2018-10-11,COUNTRY 3,CAMPAIGN 3,Adset 3,2.94,1582,11
2018-10-11,COUNTRY 1,CAMPAIGN 1,Adset 6,0.02,15,
2018-10-13,COUNTRY 2,CAMPAIGN 2,Adset 2,15.4,9963,129
2018-10-12,COUNTRY 2,CAMPAIGN 2,Adset 2,0.35,120,
2018-10-08,COUNTRY 2,CAMPAIGN 2,Adset 2,8.22,2296,7
2018-10-12,COUNTRY 1,CAMPAIGN 1,Adset 6,0.47,268,
2018-10-13,COUNTRY 1,CAMPAIGN 1,Adset 6,2.08,2577,6
2018-10-10,COUNTRY 1,CAMPAIGN 1,Adset 6,0.01,44,
2018-10-09,COUNTRY 2,CAMPAIGN 2,Adset 2,0.04,45,
2018-10-09,COUNTRY 1,CAMPAIGN 1,Adset 1,94.07,427709,1505
2018-10-11,COUNTRY 2,CAMPAIGN 2,Adset 2,2.13,1834,35
2018-10-10,COUNTRY 2,CAMPAIGN 2,Adset 2,5.74,4157,61
2018-10-08,COUNTRY 2,CAMPAIGN 2,Adset 2,0.11,145,4
2018-10-14,COUNTRY 2,CAMPAIGN 2,Adset 2,5.08,3744,10
2018-10-13,COUNTRY 1,CAMPAIGN 1,Adset 1,0.05,114,1
2018-10-12,COUNTRY 2,CAMPAIGN 2,Adset 2,0,1,
2018-10-14,COUNTRY 1,CAMPAIGN 1,Adset 1,1.52,1474,8
2018-10-09,COUNTRY 1,CAMPAIGN 1,Adset 6,14.65,38294,92
2018-10-10,COUNTRY 3,CAMPAIGN 3,Adset 3,1.14,1115,5
2018-10-08,COUNTRY 1,CAMPAIGN 1,Adset 6,0.68,1625,11
2018-10-11,COUNTRY 2,CAMPAIGN 2,Adset 2,0.38,357,1
2018-10-15,COUNTRY 2,CAMPAIGN 2,Adset 2,3.48,1268,1
2018-10-15,COUNTRY 2,CAMPAIGN 2,Adset 2,128.7,71324,1630
2018-04-12,COUNTRY 3,CAMPAIGN 3,Adset 3,57.68,70406,113
2018-04-29,COUNTRY 1,CAMPAIGN 1,Adset 1,23.91,36035,251
2018-03-31,COUNTRY 2,CAMPAIGN 2,Adset 2,0.72,346,
2018-06-11,COUNTRY 2,CAMPAIGN 2,Adset 2,0.16,106,1
2018-03-03,COUNTRY 4,CAMPAIGN 4,Adset 4,1.87,492,2
2018-06-07,COUNTRY 2,CAMPAIGN 2,Adset 2,0.76,286,4
2018-07-29,COUNTRY 3,CAMPAIGN 3,Adset 3,4.15,3316,6
2018-08-12,COUNTRY 2,CAMPAIGN 2,Adset 2,3.57,2116,5
2018-07-30,COUNTRY 4,CAMPAIGN 4,Adset 4,0.49,145,1
2018-07-21,COUNTRY 4,CAMPAIGN 4,Adset 4,0.05,25,
2018-08-02,COUNTRY 4,CAMPAIGN 4,Adset 4,0.18,41,
2018-07-23,COUNTRY 4,CAMPAIGN 4,Adset 4,0.21,104,
2018-08-03,COUNTRY 6,CAMPAIGN 6,Adset 6,16.42,11181,5
2017-12-22,COUNTRY 3,CAMPAIGN 3,Adset 3,0.16,57,
2018-02-17,COUNTRY 1,CAMPAIGN 1,Adset 6,28.31,14345,18
2018-07-04,COUNTRY 1,CAMPAIGN 1,Adset 1,3.23,4033,23
2018-01-12,COUNTRY 4,CAMPAIGN 4,Adset 4,0.05,18,
